  6 10 21 1630 D    84.2     4.9    14.9    18.7    79.2     3.5    11.3    19.2    17.5    89.0    -1.1     0.0    31.60     7.10   100.12     2.00    18.1 99999.0    14.7
  6 10 21 1730 D    70.0     4.3    16.4    18.6    66.6     2.7    14.2    19.1    17.8    91.6    -0.9     0.2    18.70    -4.20   100.11     2.04    18.1 99999.0    14.7
  6 10 21 1830 D    60.0     3.8    15.6    18.7    52.1     2.1    16.2    19.1    18.0    93.0    -0.7     0.0    16.60    -5.20   100.10     2.06    18.1 99999.0    14.7
  6 10 21 1930 D    71.5     4.5    16.2    18.8    68.0     2.5    13.6    19.2    18.1    93.2    -0.8     0.0    16.70    -7.30   100.10     2.09    18.1 99999.0    14.7
  6 10 21 2030 D    75.8     4.0    16.4    18.8    69.4     2.3    12.8    19.2    18.3    94.2    -0.9     0.0    17.70    -6.10   100.08     2.11    18.1 99999.0    14.7
  6 10 21 2130 D    81.9     5.1    13.4    18.8    73.4     3.0    11.5    19.2    18.4    94.4    -0.9     0.0    17.40    -7.40   100.06     2.12    18.0 99999.0    14.7
  6 10 21 2230 D    91.2     4.7    13.4    18.7    79.4     3.0    12.1    19.1    18.1    93.6    -0.9     0.0    17.50    -4.70   100.05     2.09    18.0 99999.0    14.7
  6 10 21 2330 D    92.4     4.4    14.6    18.6    77.0     2.7    11.3    19.1    18.2    94.2    -0.9     0.0    17.30    -7.30   100.00     2.10    18.0 99999.0    14.7
  6 10 21 2400 X    75.2     5.0    12.7    18.1    73.1     3.2    13.3    18.6    17.4    92.5    -1.1     5.1    73.70    34.40   100.20     2.00    17.9 99999.0    14.7
  7 10 21 0030 D    89.1     4.6    13.1    18.5    77.0     2.8    11.1    18.9    18.2    95.1    -0.9     0.0    17.40    -7.70    99.98     2.09    18.0 99999.0    14.7
  7 10 21 0130 D    87.0     4.4    16.1    18.5    74.2     2.5    12.7    18.9    18.2    95.4    -0.9     0.0    17.20    -5.20    99.96     2.10    18.0 99999.0    14.7
  7 10 21 0230 D    91.1     4.2    14.2    18.5    74.9     2.6    11.6    19.0    18.3    95.6    -1.0     0.0    17.70    -3.50    99.95     2.11    18.0 99999.0    14.7
  7 10 21 0330 D    87.5     4.2    13.4    18.3    74.6     2.5    12.1    18.8    18.4    96.6    -1.0     0.2    17.10    -4.40    99.92     2.12    18.0 99999.0    14.7
